TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_7,SWC_F_MDS_8,SWC_F_MDS_9,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,SWC_F_MDS_7_QC,SWC_F_MDS_8_QC,SWC_F_MDS_9_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20190829,21.243,1.0,385.383,185.952,1.0,354.403,1.0,13.982,1.0,85.675,1.0,0.0,1.0,2.042,1.0,0.3332868958333333,1.0,101.58514583333333,1.0,389.78004166666665,1.0,216.18713125,1.0,18.568902708333336,1.0,420.2012500000001,1.0,389.812,1.0,19.195,18.219,17.302,16.171,14.528,12.769,1.0,1.0,1.0,1.0,1.0,1.0,9.205,9.902,9.354,10.095,15.208,14.349,32.37,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,4.86985,1.0,40.547,1.0,42.6494,37.1357,44.341,3.85016,47.8929,1.0,50.3762,43.8636,52.3743,5.28943,2.69015,0.958333,0.21059,2.58163,2.68725,2.72222,0.958333,0.958333,0.958333,8.26847,8.10145,8.19471,8.28807,5.40406,5.49779,5.5343,5.59845,5.15476,4.71723,4.88279,5.28007,3.39276,3.24339,3.45219,3.6744,-9999,-9999
20190830,19.758,1.0,382.686,280.278,1.0,316.0,1.0,11.963,1.0,85.763,1.0,0.0,1.0,3.272,1.0,0.5920409166666666,1.0,151.38961041666667,1.0,581.5727291666667,1.0,107.85111458333334,1.0,28.89119375,1.0,414.19770833333337,1.0,385.936,1.0,18.77,17.96,17.218,16.34,14.839,12.864,1.0,1.0,1.0,1.0,1.0,1.0,9.168,9.925,9.351,10.096,15.18,14.311,32.327,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,4.15194,1.0,57.3142,1.0,59.441,52.4923,62.6772,5.40818,100.87,1.0,104.613,92.3834,110.308,6.56876,1.52936,0.895833,0.21177,1.45582,1.50817,1.52091,0.854167,0.895833,0.895833,7.98618,7.81912,7.89548,8.01839,6.33761,6.24254,6.40454,6.57601,5.02071,4.5511,4.68036,4.9448,4.26332,3.90803,4.3122,4.60235,-9999,-9999
20190831,20.324,1.0,379.967,281.055,1.0,303.339,1.0,15.384,1.0,85.631,1.0,0.0,1.0,3.395,1.0,0.6278224583333333,1.0,140.87639583333333,1.0,580.8412645833333,1.0,82.05593958333334,1.0,30.01104166666667,1.0,413.51208333333335,1.0,381.551,1.0,18.252,17.521,16.901,16.237,14.939,12.932,1.0,1.0,1.0,1.0,1.0,1.0,9.109,9.904,9.324,10.078,15.139,14.264,32.275,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,3.66972,1.0,55.7292,1.0,57.7971,51.0406,60.9438,4.67564,104.904,1.0,108.796,96.078,114.72,6.45907,2.32302,0.979167,0.199732,2.30125,2.31268,2.32302,1.0,1.0,0.979167,8.06624,7.94365,8.05565,8.09432,5.68082,5.63893,5.68062,6.01323,5.4053,4.78687,4.96996,5.13531,3.89564,3.97019,4.0399,4.18021,-9999,-9999
20190901,17.676,1.0,377.224,275.398,1.0,302.58,1.0,9.332,1.0,85.644,1.0,0.0,1.0,3.61,1.0,0.6974658333333332,1.0,145.82691666666668,1.0,571.7372708333334,1.0,91.79161458333333,1.0,29.17805416666667,1.0,402.9624999999999,1.0,381.704,1.0,17.796,17.159,16.594,16.013,14.87,12.961,1.0,1.0,1.0,1.0,1.0,1.0,9.055,9.927,9.296,10.057,15.102,14.226,32.229,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,3.54407,1.0,43.7724,1.0,45.3967,40.4413,47.8683,5.02812,111.58,1.0,115.721,103.089,122.021,6.55257,1.03227,0.854167,0.201826,0.932616,1.02197,1.08454,0.833333,0.854167,0.833333,7.57869,7.43701,7.53866,7.62316,6.50421,6.21134,6.51382,6.77732,5.77641,5.11634,5.41174,5.52676,5.20079,5.00292,5.20625,5.42524,-9999,-9999
20190902,18.193,1.0,374.462,270.276,1.0,305.37,1.0,11.184,1.0,85.76,1.0,0.0,1.0,2.192,1.0,0.32309383333333336,1.0,144.40391666666667,1.0,558.9668395833334,1.0,104.49963958333335,1.0,27.790125,1.0,403.4614583333334,1.0,379.127,1.0,17.182,16.644,16.184,15.758,14.8,13.003,1.0,1.0,1.0,1.0,1.0,1.0,9.003,9.892,9.263,10.032,15.065,14.192,32.187,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,3.09875,1.0,32.2501,1.0,33.4468,29.7959,35.8189,4.08614,94.9761,1.0,98.5004,87.7483,105.486,6.43445,0.854803,0.8125,0.219826,0.75227,0.831654,0.900464,0.791667,0.833333,0.833333,7.62491,7.56289,7.61822,7.74587,6.74555,6.74555,6.80053,6.93565,6.67092,5.57972,5.99804,6.5863,5.42543,5.38146,5.54626,5.87088,-9999,-9999
20190903,19.155,1.0,371.677,239.216,1.0,308.441,1.0,11.634,1.0,85.707,1.0,0.0,1.0,3.24,1.0,0.563885375,1.0,116.77465895833332,1.0,488.6874020833333,1.0,153.27914166666667,1.0,24.581104166666666,1.0,406.319375,1.0,378.369,1.0,17.277,16.659,16.087,15.575,14.645,12.971,1.0,1.0,1.0,1.0,1.0,1.0,8.971,9.854,9.239,10.007,15.021,14.154,32.144,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,3.7699,1.0,48.0613,1.0,48.0517,44.4037,52.5584,4.55788,79.0458,1.0,79.03,73.0303,86.4422,6.14892,1.56523,0.8125,0.195097,1.54248,1.5567,1.56631,0.791667,0.8125,0.8125,7.75438,7.71663,7.75438,7.95263,6.18431,6.16312,6.19155,6.50348,7.80445,5.99436,6.9011,7.94821,5.56171,5.67229,5.9465,6.14287,-9999,-9999
20190904,19.343,1.0,368.872,268.12,1.0,306.852,1.0,12.865,1.0,85.676,1.0,0.0,1.0,2.212,1.0,0.3197732916666666,1.0,138.91593125,1.0,551.3952916666666,1.0,97.73943958333332,1.0,27.866770833333334,1.0,408.19229166666673,1.0,381.309,1.0,17.1,16.524,15.99,15.511,14.599,12.989,1.0,1.0,1.0,1.0,1.0,1.0,8.932,9.829,9.214,9.984,14.979,14.119,32.102,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,3.29814,1.0,37.5886,1.0,37.5811,34.7281,41.1058,4.86553,91.3439,1.0,91.3256,84.3925,99.891,6.51592,1.37748,0.854167,0.213163,1.22966,1.36802,1.4843,0.854167,0.875,0.854167,7.7373,7.706,7.7373,8.04489,6.37197,6.37528,6.51128,6.60184,8.47366,6.51469,7.31075,8.69341,6.34117,6.66761,6.8585,7.20723,-9999,-9999
20190905,19.094,1.0,366.047,156.895,1.0,355.675,1.0,12.088,1.0,85.866,0.9375,8.89,1.0,2.267,1.0,0.27465200000000006,1.0,92.04622160416666,1.0,323.87870833333335,1.0,125.31102500000001,1.0,15.282568750000001,1.0,405.2310416666667,1.0,384.906,1.0,17.533,16.915,16.252,15.589,14.566,12.979,1.0,1.0,1.0,1.0,1.0,1.0,8.925,10.069,9.2,9.966,14.944,14.085,32.06,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,3.94947,1.0,27.5694,1.0,26.8067,25.25,30.1491,3.19111,45.7796,1.0,44.513,41.9281,50.0632,5.58538,3.82912,0.9375,0.214036,3.8129,3.82912,3.85498,0.9375,0.9375,0.916667,7.66009,7.63448,7.68043,7.98652,3.85624,3.79651,3.85872,4.21275,8.624,7.24108,7.87788,8.69171,4.5392,4.2673,4.5392,4.9054,-9999,-9999
20190906,18.775,1.0,363.203,216.438,1.0,322.397,1.0,9.924,1.0,85.923,1.0,0.0,1.0,1.871,1.0,0.25231954166666665,1.0,118.5741875,1.0,439.7705062499999,1.0,221.56429375000002,1.0,21.31720208333333,1.0,398.9375,1.0,383.876,1.0,16.325,16.239,16.034,15.558,14.569,12.953,1.0,1.0,1.0,1.0,1.0,1.0,12.45,11.048,9.205,9.943,14.945,14.089,32.023,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,1.58507,1.0,64.6402,1.0,61.472,58.8543,67.9918,5.04449,52.3723,1.0,49.8054,47.6845,55.0879,6.18511,1.99733,0.854167,0.200236,1.98813,2.02348,2.04243,0.854167,0.854167,0.875,7.69517,7.66782,7.72574,8.06865,5.73033,5.63889,5.73033,6.10738,8.79084,8.0113,8.31781,8.81409,7.12096,7.21221,7.45429,7.93671,-9999,-9999
20190907,16.766,1.0,360.339,185.313,1.0,325.223,1.0,7.588,1.0,85.569,1.0,0.0,1.0,3.644,1.0,0.6306802708333333,1.0,97.77068125000001,1.0,373.79508333333337,1.0,233.50007916666664,1.0,18.978749999999998,1.0,393.78062499999993,1.0,383.036,1.0,16.024,15.99,15.874,15.497,14.539,12.916,1.0,1.0,1.0,1.0,1.0,1.0,10.773,10.702,9.227,9.934,14.915,14.067,32.002,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,0.484737,1.0,41.8431,1.0,39.7923,37.4888,44.0127,6.05647,63.4562,1.0,60.346,56.8528,66.7465,7.07705,2.18795,0.958333,0.242033,2.01926,2.18795,2.21576,0.979167,0.958333,0.979167,7.53409,7.51495,7.55547,7.78879,5.36886,5.32318,5.36886,5.76953,8.52758,8.08857,8.43979,8.57092,6.99561,7.14126,7.24614,7.33556,-9999,-9999
20190908,10.3,1.0,357.459,209.22,1.0,301.615,1.0,3.122,1.0,85.454,1.0,11.684,1.0,4.673,1.0,0.897328125,1.0,123.43912422916668,1.0,420.70070833333335,1.0,181.93337083333336,1.0,22.538820833333336,1.0,364.89208333333335,1.0,378.084,1.0,13.646,14.023,14.451,14.82,14.414,12.908,1.0,1.0,1.0,1.0,1.0,1.0,9.787,10.846,9.2,9.923,14.901,14.05,31.977,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-2.49307,1.0,38.8457,1.0,37.771,35.3686,43.1444,4.2427,90.6697,1.0,88.1612,82.5539,100.703,6.59595,-1.03013,1.0,0.277229,-1.03013,-0.982976,-0.952722,1.0,1.0,1.0,6.52347,6.39807,6.50891,6.53449,7.53805,7.27388,7.45013,7.54677,6.88414,6.64039,6.8989,6.96871,7.48769,6.46344,7.51909,7.75428,-9999,-9999
20190909,9.221,1.0,354.56,179.189,1.0,322.476,1.0,2.364,1.0,85.401,1.0,10.668,1.0,3.489,1.0,0.580261875,1.0,125.82353472916668,1.0,363.4393333333333,1.0,219.94183541666666,1.0,17.86507936170213,0.9791666666666666,358.335,1.0,378.882,1.0,12.677,12.94,13.229,13.73,13.939,12.896,1.0,1.0,1.0,1.0,1.0,1.0,17.415,13.34,12.664,9.955,14.897,14.075,31.939,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-1.55749,1.0,71.5041,1.0,71.4899,65.1038,79.4168,4.39256,22.6678,1.0,22.6633,20.6388,25.1762,6.59369,0.445974,0.979167,0.264726,0.468074,0.73585,0.772213,0.979167,0.979167,0.916667,6.47474,6.31973,6.42222,6.47699,6.00828,5.52898,5.7352,6.00667,6.08427,5.79891,5.97896,6.18093,6.58978,3.13137,6.66652,6.90515,-9999,-9999
20190910,9.697,1.0,351.645,179.452,1.0,299.09,1.0,3.164,1.0,85.48,1.0,1.778,1.0,2.615,1.0,0.4733920833333333,1.0,101.28304166666668,1.0,363.1810208333333,1.0,191.81110624999997,1.0,18.194013124999998,1.0,359.0883333333333,1.0,378.483,1.0,12.278,12.542,12.795,13.159,13.444,12.762,1.0,1.0,1.0,1.0,1.0,1.0,17.051,13.075,14.171,10.176,14.892,14.095,31.949,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-1.88099,1.0,66.7155,1.0,66.7021,60.7438,70.1747,4.99218,41.7655,1.0,41.7572,38.0271,43.9311,6.21085,0.13148,1.0,0.254779,0.118845,0.153607,0.222119,0.979167,1.0,1.0,6.7254,6.5924,6.717,6.7254,6.57498,6.37756,6.50821,6.57142,6.84533,5.87434,6.61099,6.9804,7.24015,3.16802,7.11879,7.40561,-9999,-9999
20190911,12.363,1.0,348.714,245.717,1.0,280.547,1.0,6.108,1.0,86.042,1.0,0.0,1.0,1.862,1.0,0.3187981458333334,1.0,133.01225,1.0,502.96352083333335,1.0,139.62868958333334,1.0,25.25780416666667,1.0,367.99500000000006,1.0,376.434,1.0,11.951,12.151,12.359,12.724,13.138,12.713,1.0,1.0,1.0,1.0,1.0,1.0,15.621,12.706,13.395,10.236,14.864,14.091,31.941,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-1.21295,1.0,61.3534,1.0,61.669,56.6843,64.5346,4.88677,68.6955,1.0,69.0489,63.4677,72.2574,6.38119,-0.412966,0.916667,0.258277,-0.406137,-0.385889,-0.34873,0.916667,0.9375,0.916667,7.41506,7.38093,7.40934,7.44823,7.81442,7.76405,7.80658,7.8614,9.6539,6.65133,8.86308,10.0141,9.5009,6.52539,8.82633,9.5009,-9999,-9999
20190912,16.336,1.0,345.768,252.163,1.0,292.6,1.0,10.335,1.0,86.1,1.0,0.0,1.0,2.855,1.0,0.51408325,1.0,129.99402083333334,1.0,514.118875,1.0,84.22182916666667,1.0,26.09029375,1.0,388.668125,1.0,376.808,1.0,12.856,12.784,12.707,12.757,12.915,12.625,1.0,1.0,1.0,1.0,1.0,1.0,13.794,12.09,12.304,10.199,14.817,14.064,31.919,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,1.12659,1.0,74.9465,1.0,75.3321,69.243,84.7313,4.93666,66.5898,1.0,66.9323,61.5222,75.2835,6.86879,1.64465,0.9375,0.244371,1.59388,1.64671,1.66337,0.958333,0.9375,0.854167,8.37878,8.3777,8.44683,8.73199,6.73306,6.73306,6.83479,7.11077,12.3554,8.66474,11.4538,12.7685,8.73076,6.66514,8.19454,8.77285,-9999,-9999
20190913,15.019,1.0,342.807,237.054,1.0,295.694,1.0,6.381,1.0,85.979,1.0,0.0,1.0,4.573,1.0,0.812990625,1.0,120.89255624999998,1.0,491.02505625000003,1.0,132.42129791666667,1.0,24.35096041666667,1.0,387.4895833333333,1.0,380.686,1.0,14.016,13.842,13.605,13.302,12.914,12.471,1.0,1.0,1.0,1.0,1.0,1.0,12.249,11.594,11.336,10.16,14.794,14.039,31.911,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,1.33935,1.0,58.2438,1.0,58.2322,53.8114,60.1143,4.55783,75.1954,1.0,75.1803,69.4729,77.6102,6.64725,0.68755,1.0,0.242953,0.613272,0.668234,0.691279,1.0,1.0,1.0,8.28868,8.26489,8.39962,8.50448,7.57734,7.58839,7.71191,7.85841,12.2672,9.70242,11.8426,12.2245,10.016,8.675,9.60607,9.77226,-9999,-9999
20190914,16.362,1.0,339.833,241.921,1.0,293.836,1.0,9.676,1.0,85.536,1.0,0.0,1.0,3.601,1.0,0.5277599791666666,1.0,117.66535416666669,1.0,501.02202083333333,1.0,132.10985416666665,1.0,25.9995625,1.0,392.09312500000004,1.0,380.162,1.0,13.866,13.763,13.625,13.455,13.061,12.404,1.0,1.0,1.0,1.0,1.0,1.0,11.15,11.227,10.616,10.12,14.782,14.016,31.893,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,0.519051,1.0,79.1331,1.0,79.5403,73.111,89.4645,4.77774,65.0076,1.0,65.342,60.0604,73.4948,6.14121,1.65398,0.979167,0.225,1.52687,1.58184,1.64451,1.0,0.979167,1.0,8.73056,8.70424,8.88248,9.09215,7.05027,7.06691,7.37054,7.50506,12.4319,10.6933,11.9958,12.3861,8.85871,7.96291,8.59496,8.8404,-9999,-9999
20190915,10.608,1.0,336.845,110.726,1.0,312.796,1.0,4.06,1.0,84.975,1.0,7.112,1.0,4.474,1.0,0.7341279166666667,1.0,48.65013820833334,1.0,221.90721458333334,1.0,171.45539374999998,1.0,12.537250624999999,1.0,362.33687499999996,1.0,382.934,1.0,12.226,12.54,12.838,13.084,12.917,12.203,1.0,1.0,1.0,1.0,1.0,1.0,10.441,11.202,10.132,10.079,14.782,14.0,31.873,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-3.0597,1.0,46.5475,1.0,46.7869,44.266,52.6246,3.95873,-12.8138,1.0,-12.8797,-14.4867,-12.1857,6.30496,1.84511,1.0,0.267823,1.8394,1.85987,1.88818,1.0,1.0,1.0,7.50365,7.37761,7.44422,7.50365,5.60127,5.5272,5.56844,5.63527,9.28924,8.67537,9.1744,9.27391,5.89011,5.5601,5.75333,5.82522,-9999,-9999
20190916,7.45,1.0,333.845,212.717,1.0,278.939,1.0,2.547,1.0,85.134,1.0,0.0,1.0,3.991,1.0,0.6989310416666666,1.0,121.00674375,1.0,434.80469375,1.0,175.97812916666666,1.0,21.951278541666667,1.0,348.713125,1.0,379.042,1.0,11.026,11.428,11.844,12.361,12.704,12.24,1.0,1.0,1.0,1.0,1.0,1.0,10.211,11.229,9.919,10.042,14.803,14.007,31.858,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-2.83247,1.0,54.544,1.0,55.4829,51.8707,61.6651,4.14403,68.6614,1.0,69.8432,65.2961,77.6256,6.53289,-0.0103288,0.958333,0.277982,0.0250215,0.212073,0.387863,0.958333,0.958333,0.958333,6.73788,6.43228,6.60168,6.73788,6.66807,6.24381,6.37176,6.52581,7.64846,7.59566,7.65005,7.70837,7.87868,7.70054,7.83035,7.87868,-9999,-9999
20190917,7.936,1.0,330.833,59.552,1.0,322.766,1.0,2.67,1.0,85.192,1.0,5.588,1.0,3.461,1.0,0.6388895833333333,1.0,26.919110416666665,1.0,129.68797291666667,1.0,123.9030375,1.0,5.802677083333333,1.0,349.59229166666665,1.0,380.855,1.0,9.986,10.362,10.808,11.489,12.184,12.04,1.0,1.0,1.0,1.0,1.0,1.0,10.025,11.35,9.782,10.001,14.783,14.006,31.857,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-2.97768,1.0,35.6461,1.0,35.8295,33.899,37.5944,3.46418,-32.2702,1.0,-32.4362,-34.0339,-30.6885,4.99654,4.41834,0.9375,0.281799,4.29296,4.41834,4.6597,0.958333,0.9375,0.854167,6.74172,6.49939,6.60661,6.74187,2.25687,2.14966,2.2097,2.25687,7.51779,7.48717,7.55466,7.96517,3.75815,3.64633,3.75815,3.93286,-9999,-9999
20190918,8.015,1.0,327.81,163.797,1.0,312.791,1.0,2.575,1.0,85.17,1.0,0.762,1.0,2.5,1.0,0.45848418750000003,1.0,108.54596666666669,1.0,336.38849375,1.0,240.13957291666668,1.0,16.704632708333335,1.0,351.3364583333334,1.0,380.183,1.0,10.453,10.629,10.83,11.231,11.88,12.013,1.0,1.0,1.0,1.0,1.0,1.0,10.238,11.594,9.74,9.973,14.771,14.005,31.86,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-1.01325,1.0,57.4398,1.0,57.7353,56.0541,60.5792,4.26519,50.2655,1.0,50.5241,49.0528,53.0128,6.59804,0.207428,1.0,0.299094,0.219363,0.29054,0.449963,1.0,1.0,0.895833,6.64288,6.42569,6.56028,6.64325,6.3886,6.12502,6.17816,6.31171,8.40734,7.49284,7.9595,8.35628,7.26092,6.72856,7.07052,7.28913,-9999,-9999
20190919,9.107,1.0,324.776,136.088,1.0,288.601,1.0,3.702,1.0,85.654,1.0,0.254,1.0,1.959,1.0,0.34534531249999995,1.0,57.69566666666666,1.0,277.86653333333334,1.0,148.95813541666666,1.0,14.8621,1.0,352.13854166666664,1.0,378.903,1.0,9.926,10.244,10.581,11.058,11.624,11.817,1.0,1.0,1.0,1.0,1.0,1.0,10.348,11.415,9.659,9.941,14.725,13.99,31.839,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-2.65739,1.0,32.0617,1.0,31.6174,29.1918,33.814,4.0461,21.3218,1.0,21.0264,19.4133,22.4872,5.70238,0.955187,0.979167,0.303926,1.00874,1.10107,1.15521,1.0,0.958333,1.0,6.75314,6.63458,6.66507,6.75374,5.77713,5.46524,5.55346,5.72611,10.7157,7.97555,8.5399,10.3357,7.50945,6.08302,6.6017,7.48604,-9999,-9999
20190920,9.808,1.0,321.734,179.201,1.0,296.183,1.0,3.812,1.0,85.809,1.0,0.0,1.0,3.088,1.0,0.5986310416666667,1.0,97.48770833333333,1.0,376.5882354166667,1.0,133.43454791666667,1.0,18.25145625,1.0,359.6464583333333,1.0,381.976,1.0,10.764,10.838,10.909,11.114,11.54,11.794,1.0,1.0,1.0,1.0,1.0,1.0,10.085,11.137,9.577,9.915,14.687,13.964,31.812,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-0.262983,1.0,47.2255,1.0,47.4685,46.0862,49.8066,3.98048,52.9417,1.0,53.2141,51.6645,55.8353,5.91988,0.869446,1.0,0.300684,0.630836,0.876421,0.941903,0.9375,0.979167,1.0,6.77472,6.68749,6.72371,6.7786,5.90915,5.77389,5.89847,6.10573,11.3226,7.92393,8.43391,10.4736,8.45755,6.06207,6.93176,7.52524,-9999,-9999
20190921,12.919,1.0,318.683,231.579,1.0,278.315,1.0,6.698,1.0,85.819,1.0,0.0,1.0,2.061,1.0,0.3586267708333333,1.0,115.52172916666666,1.0,482.31473541666657,1.0,66.41062291666667,1.0,24.099020833333338,1.0,370.2747916666667,1.0,377.653,1.0,10.411,10.523,10.664,11.004,11.471,11.707,1.0,1.0,1.0,1.0,1.0,1.0,9.733,10.91,9.473,9.878,14.641,13.932,31.78,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-0.360611,1.0,40.7654,1.0,41.4671,39.7965,46.0876,4.4068,57.634,1.0,58.6261,56.2642,65.1585,5.94984,0.375537,0.895833,0.290333,0.347463,0.399915,0.432386,0.895833,0.916667,0.9375,7.25682,7.25029,7.30522,7.46621,6.92968,6.8469,6.92968,7.04696,10.7241,7.19183,8.41238,9.68435,9.15603,4.17768,6.79406,8.70703,-9999,-9999
20190922,11.392,1.0,315.624,59.45,1.0,321.446,1.0,3.636,1.0,85.443,1.0,2.54,1.0,3.078,1.0,0.5301579166666667,1.0,9.981014583333334,1.0,129.36041666666665,1.0,123.17898749999999,1.0,6.150970833333333,1.0,364.77979166666665,1.0,383.028,1.0,10.848,10.928,10.989,11.099,11.28,11.46,1.0,1.0,1.0,1.0,1.0,1.0,9.561,10.883,9.429,9.874,14.626,13.912,31.763,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-0.554801,1.0,27.4473,1.0,27.9197,26.7949,31.0307,3.38557,-24.9875,1.0,-25.4176,-28.2498,-24.3936,4.77746,3.99847,1.0,0.28597,3.68688,3.91278,4.00518,0.9375,1.0,1.0,6.84135,6.83499,6.85834,6.89769,2.89922,2.89479,2.98311,3.0134,9.95487,6.14529,7.48487,9.35245,4.67563,0.595757,3.32366,4.29134,-9999,-9999
20190923,11.279,1.0,312.558,196.71,1.0,286.587,1.0,5.535,1.0,86.127,1.0,0.0,1.0,3.411,1.0,0.619741875,1.0,95.84895208333334,1.0,404.62610416666666,1.0,123.82217499999997,1.0,20.643687500000002,1.0,366.8,1.0,377.601,1.0,10.859,10.912,10.965,11.13,11.375,11.492,1.0,1.0,1.0,1.0,1.0,1.0,9.486,10.823,9.409,9.872,14.623,13.904,31.748,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-0.0618303,1.0,54.2984,1.0,55.2331,53.0079,57.2662,4.27975,36.6419,1.0,37.2726,35.771,38.6446,5.77465,0.275446,0.979167,0.284555,0.269524,0.280414,0.345131,1.0,0.958333,1.0,6.77143,6.77143,6.79861,6.84236,6.55412,6.43078,6.55087,6.57899,10.2789,5.73805,6.7287,9.64747,8.76913,1.83836,5.36261,7.80394,-9999,-9999
20190924,14.053,1.0,309.486,191.903,1.0,305.05,1.0,6.492,1.0,86.314,1.0,0.0,1.0,4.293,1.0,0.808448125,1.0,93.85145833333333,1.0,404.8670270833333,1.0,129.74864583333334,1.0,20.905791666666666,1.0,382.19395833333334,1.0,378.967,1.0,12.595,12.376,12.076,11.719,11.456,11.45,1.0,1.0,1.0,1.0,1.0,1.0,9.366,10.579,9.356,9.85,14.569,13.87,31.714,-9999,-9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,1.71853,1.0,56.1124,1.0,57.0782,54.7586,59.1792,4.1553,38.2637,1.0,38.9223,37.3406,40.355,6.41523,1.13944,1.0,0.283935,0.854599,1.04792,1.0615,0.958333,1.0,1.0,7.36555,7.37787,7.43513,7.63694,6.30644,6.35667,6.56228,6.69334,10.3233,6.47962,6.58968,9.71782,8.38223,3.00024,5.40232,7.49444,-9999,-9999
